province,province_en,name,name_en,category,layer,layer_name,lat,lon,source
ขอนแก่น,Khon Kaen,วัดศรีสะอาด,Wat Si Sa-at,วัด/ศาสนสถาน,2,Iconic,16.4381582,102.7970309,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดศรีแก้ว,Wat Si Kaeo,วัด/ศาสนสถาน,2,Iconic,16.585335,102.8491429,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดสมศรี,Wat Som Si,วัด/ศาสนสถาน,2,Iconic,16.4227863,102.8936792,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดสระแก้ว,Wat Sa Kaeo,วัด/ศาสนสถาน,2,Iconic,16.5539354,102.6899799,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดสว่างสุทธาราม,Wat Sawang Sut Tha Ram,วัด/ศาสนสถาน,2,Iconic,16.4965482,102.8350762,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดสามัคคี,Wat Samakkhi,วัด/ศาสนสถาน,2,Iconic,16.3877789,102.7042362,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดหนองแวง,Wat Nong Waeng,วัด/ศาสนสถาน,2,Iconic,16.4087494,102.8341752,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดอดุสแก้วมอดี,Wat Adut Kaeo Mo Di,วัด/ศาสนสถาน,2,Iconic,16.4803878,102.801719,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดเทพปูรณาราม,Thep Puranaram Temple,วัด/ศาสนสถาน,2,Iconic,16.3266375,102.7936349,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโพธิ์ บ้านโนนทัน,Wat Pho Ban Nonthun,วัด/ศาสนสถาน,2,Iconic,16.4182883,102.8423909,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโพธิ์ชัย,Wat Pho Cha,วัด/ศาสนสถาน,2,Iconic,16.3839827,102.7174627,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโพธิ์ชัย,Wat Pho Chai,วัด/ศาสนสถาน,2,Iconic,16.5115429,102.6927418,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโพธิ์ศรี,Wat Pho Si,วัด/ศาสนสถาน,2,Iconic,16.5814464,102.8483663,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโมกขวนาราม,Mokkha Wanaram Temple,วัด/ศาสนสถาน,2,Iconic,16.4466427,102.7881493,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดไชยศรี,Wat Chai Si,วัด/ศาสนสถาน,2,Iconic,16.5091329,102.6968336,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศาลหลักเมืองขอนแก่น,Khon Kaen City Pillar Shrine,วัด/ศาสนสถาน,2,Iconic,16.4310922,102.8284389,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศาลเจ้าพ่อมอดินแดง,,วัด/ศาสนสถาน,2,Iconic,16.4767616,102.8320506,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศาลเจ้าพ่อมเหศักดิ์,Chaopho Mahesak Shrine,วัด/ศาสนสถาน,2,Iconic,16.4160152,102.8346877,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ศูนย์ปฏิบัติธรรมสวนเวฬุวัน,Sun Patibattham Suan Weluwan,วัด/ศาสนสถาน,2,Iconic,16.5853195,102.7948022,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนเฉลิมพระเกียรติ,Suan Chaloem Phra Kiat,วัด/ศาสนสถาน,2,Iconic,16.4308699,102.8286573,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,หอพระ,Buddha Image,วัด/ศาสนสถาน,2,Iconic,16.4325951,102.835502,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,หอพระพุทธ,,วัด/ศาสนสถาน,2,Iconic,16.4370708,102.8385573,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,อาคารปฏิมากรรมวัดเสาเดียว,One Pillar Pagoda,วัด/ศาสนสถาน,2,Iconic,16.4138926,102.8407565,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เจ้าพ่อหลักเมืองขอนแก่น,Khon Kaen Guardian Angel Shrine,วัด/ศาสนสถาน,2,Iconic,16.431078,102.8282217,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Hugz Mall,,สถานที่ท่องเที่ยว,2,Iconic,16.4315206,102.8308415,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Night Market,Night Market,สถานที่ท่องเที่ยว,2,Iconic,16.4256156,102.834309,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Night Market,,สถานที่ท่องเที่ยว,2,Iconic,16.4218468,102.8373271,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Saturday Walking Street,Saturday Walking Street,สถานที่ท่องเที่ยว,2,Iconic,16.4403474,102.8357744,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,columbo craft village,,สถานที่ท่องเที่ยว,2,Iconic,16.4788869,102.8054651,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,csk กุดกว้าง,CSK,สถานที่ท่องเที่ยว,2,Iconic,16.3655669,102.8064998,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ครัวลุงต๋อย,,สถานที่ท่องเที่ยว,2,Iconic,16.4393982,102.7956938,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ต้อมมินิมาร์ท,,สถานที่ท่องเที่ยว,2,Iconic,16.5426778,102.6871481,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,นาซ่า,,สถานที่ท่องเที่ยว,2,Iconic,16.4352329,102.7727021,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,น้องเดียร์,,สถานที่ท่องเที่ยว,2,Iconic,16.45446,102.7970108,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,บัวทิพย์,,สถานที่ท่องเที่ยว,2,Iconic,16.4269292,102.8046808,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,บีมาร์ท,,สถานที่ท่องเที่ยว,2,Iconic,16.4376311,102.7933786,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,บ้านน้องธัน,,สถานที่ท่องเที่ยว,2,Iconic,16.3748868,102.8135904,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,พระมหาธาตุแก่นนคร,Phra Mahathat Kaen Nakhon,สถานที่ท่องเที่ยว,2,Iconic,16.4080915,102.8342977,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,พิไล,,สถานที่ท่องเที่ยว,2,Iconic,16.4385049,102.7982899,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ร้านเบียร์บูด,,สถานที่ท่องเที่ยว,2,Iconic,16.4391064,102.7965955,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ส.ประสิทธิ์,,สถานที่ท่องเที่ยว,2,Iconic,16.511385,102.6880457,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สิมอีสาน,Sim Esaan,สถานที่ท่องเที่ยว,2,Iconic,16.4254546,102.8858246,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เกษตรมงคล,,สถานที่ท่องเที่ยว,2,Iconic,16.4881718,102.8891008,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เป็นหนึ่ง,,สถานที่ท่องเที่ยว,2,Iconic,16.4352443,102.7520558,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เอ๋ท่าพระ,,สถานที่ท่องเที่ยว,2,Iconic,16.3407332,102.8033947,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,แชมป์,,สถานที่ท่องเที่ยว,2,Iconic,16.4331399,102.7520694,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โจการค้า,,สถานที่ท่องเที่ยว,2,Iconic,16.3917425,102.8788083,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,โชคอนันต์,,สถานที่ท่องเที่ยว,2,Iconic,16.4397954,102.7928496,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Indoor Badminton Courts,,สนามกีฬา,2,Iconic,16.4131977,102.8296773,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Khon Kaen Sports School Stadium,,สนามกีฬา,2,Iconic,16.4558066,102.9469621,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สนามกีฬากลาง มหาวิทยาลัยขอนแก่น,,สนามกีฬา,2,Iconic,16.476636,102.8176862,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,อาคารปิงปอง,Table Tennis,สนามกีฬา,2,Iconic,16.4162066,102.8254352,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,SNB Tree Park,,สวนสาธารณะ,2,Iconic,16.4387697,102.8377551,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,TKK,,สวนสาธารณะ,2,Iconic,16.3489202,102.802056,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,Tambun,,สวนสาธารณะ,2,Iconic,16.4392595,102.8374457,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,จงเจริญ หม่าล่า,,สวนสาธารณะ,2,Iconic,16.4575253,102.8282944,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ตลาดไอเดีย,,สวนสาธารณะ,2,Iconic,16.4186121,102.8183971,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,ร้านดอกไม้ต้นสน ฟลอริสท์,,สวนสาธารณะ,2,Iconic,16.4374538,102.8414306,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดหลวงพ่อกล้วย,,สวนสาธารณะ,2,Iconic,16.5413398,102.8323167,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,วัดโนนศิลา,Wat Non Sila,สวนสาธารณะ,2,Iconic,16.5369946,102.8285882,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สนามเด็กเล่น หมู่บ้านราชาซิตี้,,สวนสาธารณะ,2,Iconic,16.500896,102.8256713,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนกวี,Kavi Garden,สวนสาธารณะ,2,Iconic,16.4677383,102.8150346,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนประตูเมือง,Suan Pratu Mueang,สวนสาธารณะ,2,Iconic,16.4304432,102.8244347,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนป่าเฉลิมพระเกียรติ,Forest Park Chaloem Phrakiat,สวนสาธารณะ,2,Iconic,16.4468594,102.8664546,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนพุทธมณฑล​อีสาน​,Northeastern Buddhist Park,สวนสาธารณะ,2,Iconic,16.5115294,102.8696095,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนรัชดานุสรณ์,Ratchadanusorn Park,สวนสาธารณะ,2,Iconic,16.4394893,102.8356897,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนรุกขชาติ มข.,,สวนสาธารณะ,2,Iconic,16.4777438,102.8243742,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสาธารณะ บึงแก่นนคร,Bueng Kaen Nakhon Park,สวนสาธารณะ,2,Iconic,16.4132327,102.8380662,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสาธารณะบึงสีฐาน,,สวนสาธารณะ,2,Iconic,16.4451971,102.8163521,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสาธารณะบึงหนองแวงตราชู,,สวนสาธารณะ,2,Iconic,16.4586059,102.8290597,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสาธารณะหมู่บ้านราชาซิตี้,,สวนสาธารณะ,2,Iconic,16.4974975,102.8284322,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสุขภาพ บึงทุ่งสร้าง,Thungsang Health Park,สวนสาธารณะ,2,Iconic,16.4446296,102.8499991,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,สวนสุขภาพ โรงพยาบาลศรีนครินทร์,,สวนสาธารณะ,2,Iconic,16.4694347,102.8311927,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,หนองสระพัง,Nong Sa Phang,สวนสาธารณะ,2,Iconic,16.4324897,102.8331045,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,หอศิลป์,,สวนสาธารณะ,2,Iconic,16.4189166,102.8183414,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,เวทีกลาง,,สวนสาธารณะ,2,Iconic,16.418516,102.8186321,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,พระบรมรูปพระบรมราชชนก-ชนนี,Monument of Prince Songkhla Nagarind and Princess Mother,อนุสาวรีย์/อนุสรณ์,2,Iconic,16.4682299,102.8304282,OpenStreetMap / Overpass API
ขอนแก่น,Khon Kaen,พระราชานุสาวรีย์ พระจอมเกล้าฯ,King Rama 4 Monument,อนุสาวรีย์/อนุสรณ์,2,Iconic,16.4741208,102.8225895,OpenStreetMap / Overpass API
