province_name,district_name,tambon_name,is_tambon,total_population,male,female,age_children,age_working,age_elderly
บุรีรัมย์,ลำปลายมาศ,โคกล่าม,True,7705,3916,3789,1012,5408,1283
บุรีรัมย์,ลำปลายมาศ,หินโคน,True,8849,4392,4457,1221,6108,1507
บุรีรัมย์,ลำปลายมาศ,หนองบัวโคก,True,7232,3610,3622,1011,5106,1110
บุรีรัมย์,ลำปลายมาศ,บุโพธิ์,True,4303,2159,2144,553,2922,825
บุรีรัมย์,ลำปลายมาศ,หนองโดน,True,4733,2322,2411,668,3362,699
บุรีรัมย์,สตึก,,False,97799,48724,49075,14948,69959,12728
บุรีรัมย์,สตึก,สตึก,True,7771,3840,3931,1210,5532,936
บุรีรัมย์,สตึก,นิคม,True,9551,4705,4846,1466,6833,1250
บุรีรัมย์,สตึก,ทุ่งวัง,True,8144,4063,4081,1240,5985,915
บุรีรัมย์,สตึก,เมืองแก,True,11048,5602,5446,1601,7712,1732
บุรีรัมย์,สตึก,หนองใหญ่,True,9427,4630,4797,1664,6630,1124
บุรีรัมย์,สตึก,ร่อนทอง,True,11937,5998,5939,1944,8568,1408
บุรีรัมย์,สตึก,ดอนมนต์,True,5501,2704,2797,691,3948,852
บุรีรัมย์,สตึก,ชุมแสง,True,10213,5030,5183,1532,7296,1378
บุรีรัมย์,สตึก,ท่าม่วง,True,5911,2960,2951,875,4268,761
บุรีรัมย์,สตึก,สะแก,True,7191,3578,3613,997,5199,991
บุรีรัมย์,สตึก,สนามชัย,True,6343,3234,3109,893,4563,882
บุรีรัมย์,สตึก,กระสัง,True,4762,2380,2382,835,3425,499
บุรีรัมย์,ปะคำ,,False,37987,19033,18954,5903,27276,4721
บุรีรัมย์,ปะคำ,ปะคำ,True,40,29,11,0,0,0
บุรีรัมย์,ปะคำ,ไทยเจริญ,True,6944,3489,3455,972,4999,966
บุรีรัมย์,ปะคำ,หนองบัว,True,6202,3135,3067,935,4417,842
บุรีรัมย์,ปะคำ,โคกมะม่วง,True,13938,6968,6970,2252,10081,1591
บุรีรัมย์,ปะคำ,หูทำนบ,True,10863,5412,5451,1744,7779,1322
บุรีรัมย์,นาโพธิ์,,False,27928,13722,14206,3524,19716,4401
บุรีรัมย์,นาโพธิ์,นาโพธิ์,True,3747,1824,1923,465,2451,565
บุรีรัมย์,นาโพธิ์,บ้านคู,True,6468,3148,3320,780,4544,1138
บุรีรัมย์,นาโพธิ์,บ้านดู่,True,5035,2441,2594,642,3597,789
